"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 23, 2020","1,174.49","1,159.68","1,177.89","1,153.49","14.99M","1.41%"
"Apr 22, 2020","1,158.18","1,152.92","1,158.99","1,151.16","15.31M","0.35%"
"Apr 21, 2020","1,154.18","1,162.43","1,162.55","1,148.96","17.23M","-0.71%"
"Apr 20, 2020","1,162.47","1,150.74","1,163.12","1,147.02","16.49M","1.54%"
"Apr 17, 2020","1,144.82","1,140.41","1,144.82","1,131.59","20.84M","2.14%"
"Apr 16, 2020","1,120.88","1,107.74","1,126.55","1,103.51","19.99M","1.65%"
"Apr 15, 2020","1,102.68","1,114.46","1,118.39","1,098.61","19.58M","-0.67%"
"Apr 14, 2020","1,110.11","1,098.88","1,110.24","1,091.68","22.98M","1.96%"
"Apr 08, 2020","1,088.72","1,090.20","1,093.56","1,076.64","16.13M","-0.68%"
"Apr 07, 2020","1,096.14","1,108.55","1,115.23","1,091.08","24.96M","0.45%"
"Apr 06, 2020","1,091.19","1,105.63","1,107.17","1,084.49","17.23M","0.80%"
"Apr 03, 2020","1,082.55","1,064.52","1,082.55","1,055.57","18.23M","1.66%"
"Apr 02, 2020","1,064.83","1,069.25","1,076.41","1,046.00","19.15M","-0.86%"
"Apr 01, 2020","1,074.05","1,059.81","1,074.54","1,050.32","18.09M","0.03%"
"Mar 31, 2020","1,073.74","1,084.47","1,092.27","1,066.92","25.02M","1.68%"
"Mar 30, 2020","1,055.97","1,029.76","1,056.73","1,008.42","18.94M","3.57%"
"Mar 27, 2020","1,019.60","1,016.77","1,024.12","1,007.89","19.52M","-0.80%"
"Mar 26, 2020","1,027.87","993.53","1,027.88","989.53","22.66M","3.50%"
"Mar 25, 2020","993.08","1,000.05","1,016.46","977.08","27.31M","2.43%"
"Mar 24, 2020","969.53","971.13","979.12","952.48","25.48M","3.17%"
"Mar 23, 2020","939.76","931.88","967.39","930.72","29.79M","-3.40%"
"Mar 20, 2020","972.81","1,001.75","1,006.67","966.80","37.77M","0.72%"
"Mar 19, 2020","965.86","958.08","971.69","948.08","32.96M","0.94%"
"Mar 18, 2020","956.89","958.28","970.67","939.43","34.28M","-2.26%"
"Mar 17, 2020","978.98","986.04","992.62","938.01","34.48M","1.50%"
"Mar 16, 2020","964.47","942.28","973.33","900.29","38.73M","-1.55%"
"Mar 13, 2020","979.67","992.96","1,051.59","970.24","37.74M","0.84%"
"Mar 12, 2020","971.51","985.23","1,016.17","969.19","35.68M","-7.52%"
"Mar 11, 2020","1,050.54","1,077.38","1,086.14","1,046.03","24.07M","-1.80%"
"Mar 10, 2020","1,069.75","1,089.38","1,117.23","1,061.28","27.32M","-1.46%"
"Mar 09, 2020","1,085.60","1,071.78","1,107.16","1,068.51","32.00M","-4.91%"
"Mar 06, 2020","1,141.62","1,157.66","1,160.44","1,127.50","18.55M","-2.96%"
"Mar 05, 2020","1,176.41","1,199.19","1,204.47","1,171.63","16.08M","-0.76%"
"Mar 04, 2020","1,185.43","1,172.31","1,191.83","1,166.44","17.06M","0.97%"
"Mar 03, 2020","1,174.03","1,161.60","1,181.92","1,153.00","19.78M","3.17%"
"Mar 02, 2020","1,137.93","1,148.38","1,166.97","1,124.40","21.51M","1.23%"
"Feb 28, 2020","1,124.07","1,128.20","1,139.67","1,112.24","25.39M","-2.89%"
"Feb 27, 2020","1,157.51","1,184.69","1,184.69","1,147.42","20.33M","-2.49%"
"Feb 26, 2020","1,187.11","1,187.00","1,191.08","1,132.26","22.66M","-0.09%"
"Feb 25, 2020","1,188.16","1,205.55","1,219.61","1,181.55","15.66M","-1.56%"
"Feb 24, 2020","1,207.04","1,243.31","1,243.31","1,204.55","16.47M","-3.59%"
"Feb 21, 2020","1,251.95","1,262.24","1,262.24","1,248.74","11.18M","-0.86%"
"Feb 20, 2020","1,262.78","1,266.02","1,276.39","1,259.79","11.78M","-0.24%"
"Feb 19, 2020","1,265.84","1,256.79","1,268.99","1,255.76","11.75M","0.81%"
"Feb 18, 2020","1,255.64","1,242.67","1,256.84","1,233.97","10.33M","0.76%"
"Feb 17, 2020","1,246.22","1,245.46","1,250.86","1,238.90","8.48M","0.10%"
"Feb 14, 2020","1,245.00","1,239.08","1,246.88","1,239.08","10.20M","0.84%"
"Feb 13, 2020","1,234.64","1,237.07","1,240.35","1,228.39","12.87M","-0.21%"
"Feb 12, 2020","1,237.21","1,240.75","1,240.97","1,227.52","14.15M","-0.30%"
"Feb 11, 2020","1,240.89","1,228.25","1,240.89","1,228.25","13.25M","1.08%"
"Feb 10, 2020","1,227.63","1,229.93","1,229.93","1,220.39","9.82M","-0.39%"
"Feb 07, 2020","1,232.47","1,238.98","1,240.78","1,227.85","12.86M","-0.52%"
"Feb 06, 2020","1,238.96","1,227.74","1,238.96","1,221.77","17.75M","0.94%"
"Feb 05, 2020","1,227.44","1,191.89","1,229.51","1,185.78","24.63M","2.99%"
"Feb 04, 2020","1,191.86","1,178.52","1,194.14","1,175.11","23.93M","1.28%"
"Feb 03, 2020","1,176.74","1,172.79","1,177.86","1,170.12","12.58M","0.17%"
"Jan 31, 2020","1,174.76","1,173.24","1,185.14","1,173.24","16.68M","0.27%"
"Jan 30, 2020","1,171.62","1,185.49","1,186.01","1,171.29","12.07M","-1.38%"
"Jan 29, 2020","1,188.05","1,171.36","1,188.55","1,171.36","11.14M","1.46%"
"Jan 28, 2020","1,170.98","1,166.21","1,171.84","1,157.81","10.83M","0.51%"
"Jan 27, 2020","1,165.06","1,187.27","1,187.27","1,164.38","11.27M","-2.39%"
"Jan 24, 2020","1,193.56","1,184.40","1,199.81","1,184.40","10.72M","0.83%"
"Jan 23, 2020","1,183.79","1,185.02","1,186.15","1,178.94","11.51M","-0.10%"
"Jan 22, 2020","1,185.02","1,179.37","1,191.24","1,178.09","10.71M","0.49%"
"Jan 21, 2020","1,179.24","1,180.74","1,180.74","1,172.55","8.65M","-0.13%"
"Jan 20, 2020","1,180.73","1,180.83","1,186.44","1,176.51","7.28M","0.22%"
"Jan 17, 2020","1,178.19","1,168.03","1,182.70","1,168.03","12.25M","0.90%"
"Jan 16, 2020","1,167.69","1,174.45","1,184.05","1,164.21","12.56M","-0.56%"
"Jan 15, 2020","1,174.26","1,145.53","1,174.26","1,143.81","15.14M","2.49%"
"Jan 14, 2020","1,145.77","1,141.51","1,145.77","1,134.30","10.37M","0.40%"
"Jan 13, 2020","1,141.15","1,139.26","1,144.39","1,138.34","10.01M","0.21%"
"Jan 10, 2020","1,138.73","1,131.42","1,138.88","1,130.49","11.28M","0.67%"
"Jan 09, 2020","1,131.18","1,123.79","1,134.69","1,123.79","11.78M","0.76%"
"Jan 08, 2020","1,122.67","1,122.58","1,125.89","1,116.62","20.38M","-0.02%"
"Jan 07, 2020","1,122.94","1,124.50","1,134.81","1,119.06","11.04M","0.29%"
"Jan 06, 2020","1,119.71","1,121.33","1,121.33","1,107.96","10.36M","-0.17%"
"Jan 03, 2020","1,121.66","1,135.42","1,136.09","1,120.54","9.84M","-1.29%"
"Jan 02, 2020","1,136.28","1,135.96","1,143.92","1,134.04","-","0.04%"
"Dec 30, 2019","1,135.79","1,146.35","1,147.03","1,135.79","6.87M","-0.94%"
"Dec 27, 2019","1,146.54","1,142.44","1,148.45","1,137.51","6.16M","0.37%"
"Dec 23, 2019","1,142.29","1,134.53","1,142.31","1,133.51","6.69M","0.70%"
"Dec 20, 2019","1,134.31","1,124.91","1,136.66","1,124.47","15.71M","0.83%"
"Dec 19, 2019","1,124.97","1,121.95","1,129.36","1,120.28","10.77M","0.31%"
"Dec 18, 2019","1,121.53","1,134.48","1,139.05","1,121.53","13.02M","-1.41%"
"Dec 17, 2019","1,137.56","1,140.94","1,142.52","1,134.93","14.26M","-0.27%"
"Dec 16, 2019","1,140.69","1,119.58","1,142.79","1,119.58","12.06M","1.94%"
"Dec 13, 2019","1,119.02","1,118.28","1,126.77","1,115.96","15.59M","0.16%"
"Dec 12, 2019","1,117.24","1,115.10","1,120.68","1,113.00","11.30M","0.20%"
"Dec 11, 2019","1,114.99","1,118.58","1,120.17","1,111.29","10.50M","-0.33%"
"Dec 10, 2019","1,118.72","1,120.08","1,124.18","1,112.44","9.82M","-0.15%"
"Dec 09, 2019","1,120.45","1,124.82","1,127.85","1,116.47","9.10M","-0.35%"
"Dec 06, 2019","1,124.44","1,120.08","1,125.81","1,116.07","9.86M","0.40%"
"Dec 05, 2019","1,120.00","1,115.50","1,124.16","1,115.50","11.92M","0.42%"
"Dec 04, 2019","1,115.28","1,106.38","1,117.66","1,106.38","9.10M","0.80%"
"Dec 03, 2019","1,106.40","1,102.13","1,113.35","1,101.72","11.07M","0.40%"
"Dec 02, 2019","1,101.97","1,108.67","1,117.63","1,101.97","13.66M","-0.57%"
"Nov 29, 2019","1,108.34","1,112.16","1,117.21","1,108.34","9.49M","-0.60%"
"Nov 28, 2019","1,115.08","1,112.82","1,116.02","1,111.03","6.66M","0.18%"
"Nov 27, 2019","1,113.10","1,112.84","1,114.82","1,107.62","9.93M","0.03%"
"Nov 26, 2019","1,112.75","1,103.58","1,113.00","1,099.89","16.57M","0.84%"
"Nov 25, 2019","1,103.45","1,082.66","1,106.02","1,082.63","11.79M","1.93%"
"Nov 22, 2019","1,082.59","1,072.87","1,088.74","1,071.30","11.99M","0.91%"
"Nov 21, 2019","1,072.85","1,085.02","1,085.02","1,071.04","11.96M","-1.17%"
"Nov 20, 2019","1,085.50","1,101.26","1,104.17","1,082.24","13.75M","-1.41%"
"Nov 19, 2019","1,101.00","1,100.95","1,106.06","1,098.04","12.17M","0.05%"
"Nov 18, 2019","1,100.49","1,108.57","1,113.08","1,099.55","14.94M","-0.66%"
"Nov 15, 2019","1,107.84","1,104.01","1,110.04","1,102.59","11.10M","0.58%"
"Nov 14, 2019","1,101.46","1,106.88","1,109.46","1,098.32","11.93M","-0.52%"
"Nov 13, 2019","1,107.21","1,099.47","1,109.07","1,094.43","20.91M","0.61%"
"Nov 12, 2019","1,100.50","1,098.14","1,100.50","1,094.71","11.04M","0.26%"
"Nov 11, 2019","1,097.68","1,097.99","1,103.72","1,092.31","13.87M","-0.03%"
"Nov 08, 2019","1,098.02","1,082.07","1,098.31","1,080.32","24.55M","1.50%"
"Nov 07, 2019","1,081.76","1,071.93","1,084.20","1,071.93","18.14M","1.04%"
"Nov 06, 2019","1,070.64","1,073.25","1,073.25","1,064.02","25.66M","-0.28%"
"Nov 05, 2019","1,073.64","1,082.67","1,083.00","1,069.45","17.90M","-0.80%"
"Nov 04, 2019","1,082.30","1,076.28","1,084.47","1,073.12","14.17M","0.56%"
"Nov 01, 2019","1,076.32","1,050.97","1,076.32","1,049.27","10.70M","2.45%"
"Oct 31, 2019","1,050.61","1,058.76","1,062.88","1,050.36","13.06M","-0.81%"
"Oct 30, 2019","1,059.15","1,048.42","1,059.15","1,048.01","12.51M","1.02%"
"Oct 29, 2019","1,048.42","1,056.74","1,057.06","1,038.25","13.32M","-0.85%"
"Oct 28, 2019","1,057.45","1,049.80","1,057.89","1,044.84","8.57M","0.87%"
"Oct 25, 2019","1,048.31","1,046.17","1,049.18","1,042.97","8.84M","0.22%"
"Oct 24, 2019","1,046.02","1,040.47","1,052.80","1,040.47","10.48M","0.52%"
"Oct 23, 2019","1,040.59","1,038.63","1,043.66","1,033.11","13.45M","-0.04%"
"Oct 22, 2019","1,040.99","1,029.06","1,041.89","1,024.67","10.02M","1.16%"
"Oct 21, 2019","1,029.08","1,021.10","1,029.26","1,020.43","10.79M","0.81%"
"Oct 18, 2019","1,020.78","1,032.01","1,032.67","1,020.75","9.65M","-1.12%"
"Oct 17, 2019","1,032.31","1,030.27","1,037.66","1,022.98","11.22M","0.17%"
"Oct 16, 2019","1,030.51","1,036.53","1,039.57","1,024.85","11.73M","-0.63%"
"Oct 15, 2019","1,037.06","1,028.99","1,038.14","1,028.52","12.79M","0.79%"
"Oct 14, 2019","1,028.96","1,016.08","1,028.96","1,015.04","11.21M","1.29%"
"Oct 11, 2019","1,015.84","1,009.29","1,015.84","1,006.34","15.71M","0.64%"
"Oct 10, 2019","1,009.41","1,016.23","1,016.23","997.81","16.30M","-0.64%"
"Oct 09, 2019","1,015.93","1,015.59","1,021.52","1,011.93","10.33M","0.03%"
"Oct 08, 2019","1,015.65","1,024.04","1,029.60","1,014.22","10.03M","-0.77%"
"Oct 07, 2019","1,023.48","1,014.26","1,025.08","1,014.23","8.79M","0.94%"
"Oct 04, 2019","1,013.98","1,001.28","1,017.29","1,001.28","10.71M","1.29%"
"Oct 03, 2019","1,001.04","996.83","1,003.65","991.18","12.35M","0.39%"
"Oct 02, 2019","997.18","1,021.05","1,021.05","995.56","16.61M","-2.45%"
"Oct 01, 2019","1,022.20","1,035.13","1,043.01","1,021.81","15.10M","-1.20%"
"Sep 30, 2019","1,034.66","1,041.05","1,041.67","1,034.57","12.25M","-0.68%"
"Sep 27, 2019","1,041.72","1,045.21","1,047.60","1,037.64","9.83M","-0.39%"
"Sep 26, 2019","1,045.82","1,041.33","1,047.40","1,038.34","11.90M","0.43%"
"Sep 25, 2019","1,041.35","1,049.78","1,050.31","1,036.08","7.83M","-0.82%"
"Sep 24, 2019","1,049.92","1,046.70","1,054.66","1,045.47","10.51M","0.43%"
"Sep 23, 2019","1,045.43","1,044.89","1,054.48","1,042.61","13.01M","0.04%"
"Sep 20, 2019","1,045.05","1,036.87","1,049.12","1,033.85","20.27M","0.83%"
"Sep 19, 2019","1,036.41","1,033.61","1,038.71","1,030.09","11.35M","0.45%"
"Sep 18, 2019","1,031.74","1,030.43","1,032.88","1,026.28","12.67M","0.11%"
"Sep 17, 2019","1,030.57","1,018.16","1,032.04","1,017.60","14.00M","1.22%"
"Sep 16, 2019","1,018.17","1,025.98","1,028.98","1,017.44","13.73M","-0.78%"
"Sep 13, 2019","1,026.21","1,033.33","1,034.24","1,020.97","15.01M","-0.60%"
"Sep 12, 2019","1,032.42","1,035.86","1,043.63","1,027.61","13.82M","-0.21%"
"Sep 11, 2019","1,034.60","1,013.22","1,034.96","1,013.22","15.39M","2.14%"
"Sep 10, 2019","1,012.94","1,033.15","1,033.40","1,004.12","18.46M","-1.96%"
"Sep 09, 2019","1,033.20","1,051.26","1,052.41","1,031.89","16.81M","-1.69%"
"Sep 06, 2019","1,050.95","1,048.75","1,054.87","1,044.95","11.55M","0.26%"
"Sep 05, 2019","1,048.21","1,053.32","1,059.79","1,048.21","14.82M","-0.34%"
"Sep 04, 2019","1,051.75","1,047.13","1,060.63","1,047.13","13.42M","0.46%"
"Sep 03, 2019","1,046.90","1,042.76","1,049.98","1,038.49","12.48M","0.35%"
"Sep 02, 2019","1,043.27","1,032.28","1,046.14","1,032.21","8.54M","1.08%"
"Aug 30, 2019","1,032.13","1,027.69","1,033.54","1,022.27","14.88M","0.53%"
"Aug 29, 2019","1,026.67","1,026.56","1,032.27","1,022.52","13.67M","0.08%"
"Aug 28, 2019","1,025.90","1,030.72","1,031.87","1,022.27","13.07M","-0.46%"
"Aug 27, 2019","1,030.65","1,024.77","1,030.92","1,022.61","19.52M","0.58%"
"Aug 26, 2019","1,024.69","1,033.79","1,033.79","1,016.48","9.84M","-0.95%"
"Aug 23, 2019","1,034.51","1,035.56","1,043.04","1,030.52","12.28M","-0.07%"
"Aug 22, 2019","1,035.27","1,032.10","1,042.35","1,030.13","19.27M","0.05%"
"Aug 21, 2019","1,034.74","1,018.09","1,034.74","1,018.09","12.63M","1.63%"
"Aug 20, 2019","1,018.17","1,017.01","1,026.54","1,013.63","12.82M","0.09%"
"Aug 19, 2019","1,017.23","1,018.81","1,021.39","1,010.72","12.09M","-0.11%"
"Aug 16, 2019","1,018.39","1,000.82","1,018.77","996.04","16.52M","1.74%"
"Aug 15, 2019","1,000.98","997.90","1,009.39","987.44","17.49M","0.39%"
"Aug 14, 2019","997.06","1,012.02","1,012.02","996.98","14.84M","-1.57%"
"Aug 13, 2019","1,012.96","998.78","1,014.84","996.39","15.35M","1.42%"
"Aug 12, 2019","998.78","1,003.45","1,016.03","997.62","10.42M","-0.47%"
"Aug 09, 2019","1,003.53","1,015.32","1,021.47","1,003.53","12.43M","-0.52%"
"Aug 08, 2019","1,008.74","991.47","1,009.81","991.47","14.74M","1.83%"
"Aug 07, 2019","990.64","985.19","998.69","984.66","15.92M","0.57%"
"Aug 06, 2019","984.98","976.42","989.88","974.27","11.05M","0.94%"
"Aug 05, 2019","975.81","998.13","998.13","975.81","11.80M","-2.35%"
"Aug 02, 2019","999.25","1,013.53","1,013.53","997.12","13.20M","-1.46%"
"Aug 01, 2019","1,014.01","999.32","1,017.26","996.26","9.01M","1.46%"
"Jul 31, 2019","999.45","995.95","1,002.24","987.85","10.98M","0.40%"
"Jul 30, 2019","995.45","1,012.68","1,012.68","994.50","10.06M","-1.72%"
"Jul 29, 2019","1,012.84","1,011.02","1,020.44","1,010.48","7.51M","0.16%"
"Jul 26, 2019","1,011.27","1,013.77","1,017.35","1,010.08","8.55M","-0.25%"
"Jul 25, 2019","1,013.83","1,014.59","1,019.58","1,010.15","9.91M","-0.05%"
"Jul 24, 2019","1,014.33","1,002.13","1,017.87","1,002.13","10.21M","1.20%"
"Jul 23, 2019","1,002.31","1,002.21","1,005.20","997.53","10.17M","0.06%"
"Jul 22, 2019","1,001.70","998.01","1,002.94","995.28","8.85M","0.35%"
"Jul 19, 2019","998.17","1,002.44","1,003.97","993.60","10.36M","-0.43%"
"Jul 18, 2019","1,002.45","1,000.79","1,002.93","995.60","10.25M","0.03%"
"Jul 17, 2019","1,002.15","1,000.72","1,006.57","1,000.12","6.75M","0.09%"
"Jul 16, 2019","1,001.24","996.63","1,002.88","992.43","8.81M","0.45%"
"Jul 15, 2019","996.77","990.28","999.92","987.10","8.86M","0.36%"
"Jul 12, 2019","993.22","1,007.37","1,007.37","991.88","11.71M","-1.41%"
"Jul 11, 2019","1,007.39","1,016.26","1,020.61","1,005.85","11.19M","-0.82%"
"Jul 10, 2019","1,015.75","1,013.68","1,020.67","1,007.87","11.61M","0.18%"
"Jul 09, 2019","1,013.90","1,016.75","1,017.82","1,007.37","14.37M","-0.29%"
"Jul 08, 2019","1,016.85","1,019.48","1,020.22","1,012.83","9.37M","-0.29%"
"Jul 05, 2019","1,019.79","1,030.75","1,032.42","1,018.28","10.38M","-1.06%"
"Jul 04, 2019","1,030.68","1,036.24","1,038.09","1,028.05","7.89M","-0.63%"
"Jul 03, 2019","1,037.21","1,025.60","1,042.40","1,024.71","11.04M","1.12%"
"Jul 02, 2019","1,025.72","1,019.91","1,025.86","1,019.29","9.96M","0.57%"
"Jul 01, 2019","1,019.90","1,002.57","1,021.50","1,002.57","13.01M","1.73%"
"Jun 28, 2019","1,002.51","995.90","1,006.85","994.10","13.04M","0.56%"
"Jun 27, 2019","996.97","1,005.29","1,005.29","993.01","13.36M","-0.83%"
"Jun 26, 2019","1,005.30","1,014.04","1,014.04","1,005.20","12.50M","-0.69%"
