"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 30, 2020","2,912.43","2,930.91","2,930.91","2,892.47","-","-0.92%"
"Apr 29, 2020","2,939.51","2,918.46","2,954.86","2,912.16","-","2.66%"
"Apr 28, 2020","2,863.39","2,909.96","2,921.15","2,860.71","-","-0.52%"
"Apr 27, 2020","2,878.48","2,854.65","2,887.72","2,852.89","-","1.47%"
"Apr 24, 2020","2,836.74","2,812.64","2,842.71","2,791.76","-","1.39%"
"Apr 23, 2020","2,797.80","2,810.42","2,844.90","2,794.26","-","-0.05%"
"Apr 22, 2020","2,799.31","2,787.89","2,815.10","2,775.95","-","2.29%"
"Apr 21, 2020","2,736.56","2,784.81","2,785.54","2,727.10","-","-3.07%"
"Apr 20, 2020","2,823.16","2,845.62","2,868.98","2,820.43","-","-1.79%"
"Apr 17, 2020","2,874.56","2,842.43","2,879.22","2,830.88","-","2.68%"
"Apr 16, 2020","2,799.55","2,799.34","2,806.51","2,764.32","-","0.58%"
"Apr 15, 2020","2,783.36","2,795.64","2,801.88","2,761.54","-","-2.20%"
"Apr 14, 2020","2,846.06","2,805.10","2,851.85","2,805.10","-","3.06%"
"Apr 13, 2020","2,761.63","2,782.46","2,782.46","2,721.17","-","-1.01%"
"Apr 09, 2020","2,789.82","2,776.99","2,818.57","2,762.36","-","1.45%"
"Apr 08, 2020","2,749.98","2,685.00","2,760.75","2,663.30","-","3.41%"
"Apr 07, 2020","2,659.41","2,738.65","2,756.89","2,657.67","-","-0.16%"
"Apr 06, 2020","2,663.68","2,578.28","2,676.85","2,574.57","-","7.03%"
"Apr 03, 2020","2,488.65","2,514.92","2,538.18","2,459.96","-","-1.51%"
"Apr 02, 2020","2,526.90","2,458.54","2,533.22","2,455.79","-","2.28%"
"Apr 01, 2020","2,470.50","2,498.08","2,522.75","2,447.49","-","-4.41%"
"Mar 31, 2020","2,584.59","2,614.69","2,641.39","2,571.15","-","-1.60%"
"Mar 30, 2020","2,626.65","2,558.98","2,631.80","2,545.28","-","3.35%"
"Mar 27, 2020","2,541.47","2,555.87","2,615.91","2,520.02","-","-3.37%"
"Mar 26, 2020","2,630.07","2,501.29","2,637.01","2,500.72","-","6.24%"
"Mar 25, 2020","2,475.56","2,457.77","2,571.42","2,407.53","-","1.15%"
"Mar 24, 2020","2,447.33","2,344.44","2,449.71","2,344.44","-","9.38%"
"Mar 23, 2020","2,237.40","2,290.71","2,300.73","2,191.86","-","-2.93%"
"Mar 20, 2020","2,304.92","2,431.94","2,453.01","2,295.56","-","-4.34%"
"Mar 19, 2020","2,409.39","2,393.48","2,466.97","2,319.78","-","0.47%"
"Mar 18, 2020","2,398.10","2,436.50","2,453.57","2,280.52","-","-5.18%"
